10533,HIST 203 301,3091,3
10534,RICHTER D,3091,7
10535,HIST-204-301,3092,1
10536,HIST204301,3092,2
10537,HIST 204 301,3092,3
10538,HACKNEY S,3092,7
10539,HIST-204-302,3093,1
10540,HIST204302,3093,2
10541,HIST 204 302,3093,3
10542,HAHN S,3093,7
10543,HIST-204-303,3094,1
10544,HIST204303,3094,2
10545,HIST 204 303,3094,3
10546,PEISS K,3094,7
10547,HIST-204-304,3095,1
10548,HIST204304,3095,2
10549,HIST 204 304,3095,3
10550,FRASER S,3095,7
10551,HIST-204-402,3096,1
10552,HIST204402,3096,2
10553,HIST 204 402,3096,3
10554,LALS-204-402,3096,4
10555,LALS204402,3096,5
10556,LALS 204 402,3096,6
10557,KROPP P,3096,7
10558,HIST-205-401,3097,1
10559,HIST205401,3097,2
10560,HIST 205 401,3097,3
10561,LALS-205-401 URBS-260-401,3097,4
10562,LALS205401 URBS260401,3097,5
10563,LALS 205 401 URBS 260 401,3097,6
10564,WALKER T,3097,7
10565,HIST-206-301,3098,1
10566,HIST206301,3098,2
10567,HIST 206 301,3098,3
10568,DREW J,3098,7
10569,HIST-206-401,3099,1
10570,HIST206401,3099,2
10571,HIST 206 401,3099,3
10572,NELC-206-401,3099,4
10573,NELC206401,3099,5
10574,NELC 206 401,3099,6
10575,KASHANI-SABET F,3099,7
10576,HIST-210-401,3100,1
10577,HIST210401,3100,2
10578,HIST 210 401,3100,3
10579,URBS-210-401,3100,4
10580,URBS210401,3100,5
10581,URBS 210 401,3100,6
10582,VITIELLO D,3100,7
10583,HIST-211-301,3101,1
10584,HIST211301,3101,2
10585,HIST 211 301,3101,3
10586,TODD M,3101,7
10587,HIST-214-301,3102,1
10588,HIST214301,3102,2
10589,HIST 214 301,3102,3
10590,BERRY M,3102,7
10591,HIST-310-001,3103,1
10592,HIST310001,3103,2
10593,HIST 310 001,3103,3
10594,SAFLEY T,3103,7
10595,HIST-318-001,3104,1
10596,HIST318001,3104,2
10597,HIST 318 001,3104,3
10598,STEINBERG J,3104,7
10599,HIST-325-401,3105,1
10600,HIST325401,3105,2
10601,HIST 325 401,3105,3
10602,RELS-315-401,3105,4
10603,RELS315401,3105,5
10604,RELS 315 401,3105,6
10605,GORDON S,3105,7
10606,HIST-325-402,3106,1
10607,HIST325402,3106,2
10608,HIST 325 402,3106,3
10609,RELS-315-402,3106,4
10610,RELS315402,3106,5
10611,RELS 315 402,3106,6
10612,THOMPSON T,3106,7
10613,HIST-325-403,3107,1
10614,HIST325403,3107,2
10615,HIST 325 403,3107,3
10616,RELS-315-403,3107,4
10617,RELS315403,3107,5
10618,RELS 315 403,3107,6
10619,THOMPSON T,3107,7
10620,HIST-325-404,3108,1
10621,HIST325404,3108,2
10622,HIST 325 404,3108,3
10623,RELS-315-404,3108,4
10624,RELS315404,3108,5
10625,RELS 315 404,3108,6
10626,THOMPSON T,3108,7
10627,HIST-339-001,3109,1
10628,HIST339001,3109,2
10629,HIST 339 001,3109,3
10630,GOLDBERG J,3109,7
10631,HIST-342-001,3110,1
10632,HIST342001,3110,2
10633,HIST 342 001,3110,3
10634,MOYER A,3110,7
10635,HIST-373-001,3111,1
10636,HIST373001,3111,2
10637,HIST 373 001,3111,3
10638,SUGRUE T,3111,7
10639,HIST-373-202,3112,1
10640,HIST373202,3112,2
10641,HIST 373 202,3112,3
10642,DWIGGINS J,3112,7
10643,HIST-373-205,3113,1
10644,HIST373205,3113,2
10645,HIST 373 205,3113,3
10646,TURNER N,3113,7
10647,HIST-373-206,3114,1
10648,HIST373206,3114,2
10649,HIST 373 206,3114,3
10650,TURNER N,3114,7
10651,HIST-373-207,3115,1
10652,HIST373207,3115,2
10653,HIST 373 207,3115,3
10654,TURNER N,3115,7
10655,HIST-373-208,3116,1
10656,HIST373208,3116,2
10657,HIST 373 208,3116,3
10658,DWIGGINS J,3116,7
10659,HIST-373-209,3117,1
10660,HIST373209,3117,2
10661,HIST 373 209,3117,3
10662,DWIGGINS J,3117,7
10663,HIST-382-401,3118,1
10664,HIST382401,3118,2
10665,HIST 382 401,3118,3
10666,SAST-368-401,3118,4
10667,SAST368401,3118,5
10668,SAST 368 401,3118,6
10669,RAWAT R,3118,7
10670,HIST-384-401,3119,1
10671,HIST384401,3119,2
10672,HIST 384 401,3119,3
10673,SAST-260-401 SAST-560-401,3119,4
10674,SAST260401 SAST560401,3119,5
10675,SAST 260 401 SAST 560 401,3119,6
10676,SIDDIQA,3119,7
10677,HIST-398-301,3120,1
10678,HIST398301,3120,2
10679,HIST 398 301,3120,3
10680,BRECKMAN W,3120,7
10681,HIST-398-302,3121,1
10682,HIST398302,3121,2
10683,HIST 398 302,3121,3
10684,IGO S,3121,7
10685,HIST-401-301,3122,1
10686,HIST401301,3122,2
10687,HIST 401 301,3122,3
10688,STROMBERG K,3122,7
10689,HIST-401-302,3123,1
10690,HIST401302,3123,2
10691,HIST 401 302,3123,3
10692,ZUCKERMAN M,3123,7
10693,HIST-408-301,3124,1
10694,HIST408301,3124,2
10695,HIST 408 301,3124,3
10696,PETERS E,3124,7
10697,HIST-416-001,3125,1
10698,HIST416001,3125,2
10699,HIST 416 001,3125,3
10700,KORS A,3125,7
10701,HIST-421-001,3126,1
10702,HIST421001,3126,2
10703,HIST 421 001,3126,3
10704,GRANIERI R,3126,7
10705,HIST-421-204,3127,1
10706,HIST421204,3127,2
10707,HIST 421 204,3127,3
10708,ROMANO H,3127,7
10709,HIST-421-207,3128,1
10710,HIST421207,3128,2
10711,HIST 421 207,3128,3
10712,HOFFMAN M,3128,7
10713,HIST-421-209,3129,1
10714,HIST421209,3129,2
10715,HIST 421 209,3129,3
10716,ROMANO H,3129,7
10717,HIST-421-210,3130,1
10718,HIST421210,3130,2
10719,HIST 421 210,3130,3
10720,HOFFMAN M,3130,7
10721,HIST-421-211,3131,1
10722,HIST421211,3131,2
10723,HIST 421 211,3131,3
10724,HOFFMAN M,3131,7
10725,HIST-421-212,3132,1
10726,HIST421212,3132,2
10727,HIST 421 212,3132,3
10728,ROMANO H,3132,7
10729,HIST-423-301,3133,1
10730,HIST423301,3133,2
10731,HIST 423 301,3133,3
10732,6THFL FEROS/CHARTIER,3133,7
10733,HIST-425-001,3134,1
10734,HIST425001,3134,2
10735,HIST 425 001,3134,3
10736,HOLQUIST P,3134,7
10737,HIST-431-001,3135,1
10738,HIST431001,3135,2
10739,HIST 431 001,3135,3
10740,CHILDERS T,3135,7
10741,HIST-431-201,3136,1
10742,HIST431201,3136,2
10743,HIST 431 201,3136,3
10744,BRENNAN M,3136,7
10745,HIST-431-202,3137,1
10746,HIST431202,3137,2
10747,HIST 431 202,3137,3
10748,WOOD R,3137,7
10749,HIST-431-203,3138,1
10750,HIST431203,3138,2
10751,HIST 431 203,3138,3
10752,RICHMAN M,3138,7
10753,HIST-431-204,3139,1
10754,HIST431204,3139,2
10755,HIST 431 204,3139,3
10756,SHARPE C,3139,7
10757,HIST-431-205,3140,1
10758,HIST431205,3140,2
10759,HIST 431 205,3140,3
10760,SHARPE C,3140,7
10761,HIST-431-206,3141,1
10762,HIST431206,3141,2
10763,HIST 431 206,3141,3
10764,RICHMAN M,3141,7
10765,HIST-431-207,3142,1
10766,HIST431207,3142,2
10767,HIST 431 207,3142,3
10768,SCHREITER K,3142,7
10769,HIST-431-208,3143,1
10770,HIST431208,3143,2
10771,HIST 431 208,3143,3
10772,BRENNAN M,3143,7
10773,HIST-431-209,3144,1
10774,HIST431209,3144,2
10775,HIST 431 209,3144,3
10776,WOOD R,3144,7
10777,HIST-431-210,3145,1
10778,HIST431210,3145,2
10779,HIST 431 210,3145,3
10780,SCHREITER K,3145,7
10781,HIST-431-211,3146,1
10782,HIST431211,3146,2
10783,HIST 431 211,3146,3
10784,SHARPE C,3146,7
10785,HIST-431-212,3147,1
10786,HIST431212,3147,2
10787,HIST 431 212,3147,3
10788,WOOD R,3147,7
10789,HIST-431-213,3148,1
10790,HIST431213,3148,2
10791,HIST 431 213,3148,3
10792,SCHREITER K,3148,7
10793,HIST-431-214,3149,1
10794,HIST431214,3149,2
10795,HIST 431 214,3149,3
10796,BRENNAN M,3149,7
10797,HIST-431-215,3150,1
10798,HIST431215,3150,2
10799,HIST 431 215,3150,3
10800,RICHMAN M,3150,7
10801,HIST-442-001,3151,1
10802,HIST442001,3151,2
10803,HIST 442 001,3151,3
10804,ST.GEORGE R,3151,7
10805,HIST-443-001,3152,1
10806,HIST443001,3152,2
10807,HIST 443 001,3152,3
10808,ZUCKERMAN M,3152,7
10809,HIST-449-401,3153,1
10810,HIST449401,3153,2
10811,HIST 449 401,3153,3
10812,JWST-449-401,3153,4
10813,JWST449401,3153,5
10814,JWST 449 401,3153,6
10815,RUDERMAN D,3153,7
10816,HIST-451-001,3154,1
10817,HIST451001,3154,2
10818,HIST 451 001,3154,3
10819,WILKENS M,3154,7
10820,HIST-451-201,3155,1
10821,HIST451201,3155,2
10822,HIST 451 201,3155,3
10823,RICHARDS IV A,3155,7
10824,HIST-451-203,3156,1
10825,HIST451203,3156,2
10826,HIST 451 203,3156,3
10827,HIRST S,3156,7
10828,HIST-451-206,3157,1
10829,HIST451206,3157,2
10830,HIST 451 206,3157,3
10831,HIRST S,3157,7
10832,HIST-451-207,3158,1
10833,HIST451207,3158,2
10834,HIST 451 207,3158,3
10835,HIRST S,3158,7
10836,HIST-451-208,3159,1
10837,HIST451208,3159,2
10838,HIST 451 208,3159,3
10839,RICHARDS IV A,3159,7
10840,HIST-451-209,3160,1
10841,HIST451209,3160,2
10842,HIST 451 209,3160,3
10843,RICHARDS IV A,3160,7
10844,HIST-523-401,3161,1
10845,HIST523401,3161,2
10846,HIST 523 401,3161,3
10847,JWST-523-401 RELS-523-401,3161,4
10848,JWST523401 RELS523401,3161,5
10849,JWST 523 401 RELS 523 401,3161,6
10850,FISHMAN T,3161,7
10851,HIST-534-301,3162,1
10852,HIST534301,3162,2
10853,HIST 534 301,3162,3
10854,HSSC-532-301,3162,4
10855,HSSC532301,3162,5
10856,HSSC 532 301,3162,6
10857,LINKER B,3162,7
10858,HIST-550-401,3163,1
10859,HIST550401,3163,2
10860,HIST 550 401,3163,3
10861,RUDERMAN D,3163,7
10862,HIST-610-301,3164,1
10863,HIST610301,3164,2
10864,HIST 610 301,3164,3
10865,SUGRUE T,3164,7
10866,HIST-610-302,3165,1
10867,HIST610302,3165,2
10868,HIST 610 302,3165,3
10869,MCCURRY S,3165,7
10870,HIST-610-303,3166,1
10871,HIST610303,3166,2
10872,HIST 610 303,3166,3
10873,BROWN K,3166,7
10874,HIST-610-401,3167,1
10875,HIST610401,3167,2
10876,HIST 610 401,3167,3
10877,URBS-610-401,3167,4
10878,URBS610401,3167,5
10879,URBS 610 401,3167,6
10880,KATZ M,3167,7
10881,HIST-620-301,3168,1
10882,HIST620301,3168,2
10883,HIST 620 301,3168,3
10884,CHARTIER R,3168,7
10885,HIST-620-302,3169,1
10886,HIST620302,3169,2
10887,HIST 620 302,3169,3
10888,FEROS A,3169,7
10889,HIST-620-303,3170,1
10890,HIST620303,3170,2
10891,HIST 620 303,3170,3
10892,HOLQUIST P,3170,7
10893,HIST-620-304,3171,1
10894,HIST620304,3171,2
10895,HIST 620 304,3171,3
10896,GRANIERI R,3171,7
10897,HIST-630-302,3172,1
10898,HIST630302,3172,2
10899,HIST 630 302,3172,3
10900,WALDRON A,3172,7
10901,HIST-700-301,3173,1
10902,HIST700301,3173,2
10903,HIST 700 301,3173,3
10904,PEISS K,3173,7
10905,HIST-710-301,3174,1
10906,HIST710301,3174,2
10907,HIST 710 301,3174,3
10908,ST.GEORGE R,3174,7
10909,HIST-720-401,3175,1
10910,HIST720401,3175,2
10911,HIST 720 401,3175,3
10912,RELS-738-401,3175,4
10913,RELS738401,3175,5
10914,RELS 738 401,3175,6
10915,319 MATTER/GOLDBERG,3175,7
10916,HIST-730-301,3176,1
10917,HIST730301,3176,2
10918,HIST 730 301,3176,3
10919,TROUTT POWELL E,3176,7
10920,HIST-910-000,3177,1
10921,HIST910000,3177,2
10922,HIST 910 000,3177,3
10923,STAFF,3177,7
10924,HIST-920-000,3178,1
10925,HIST920000,3178,2
10926,HIST 920 000,3178,3
10927,STAFF,3178,7
10928,HIST-930-000,3179,1
10929,HIST930000,3179,2
10930,HIST 930 000,3179,3
10931,STAFF,3179,7
10932,HSSC-500-000,3180,1
10933,HSSC500000,3180,2
10934,HSSC 500 000,3180,3
10935,STAFF,3180,7
10936,HSSC-519-301,3181,1
10937,HSSC519301,3181,2
10938,HSSC 519 301,3181,3
10939,TRESCH J,3181,7
10940,HSSC-607-301,3182,1
10941,HSSC607301,3182,2
10942,HSSC 607 301,3182,3
10943,FEIERMAN S,3182,7
10944,HSSC-690-301,3183,1
10945,HSSC690301,3183,2
10946,HSSC 690 301,3183,3
10947,KUKLICK H,3183,7
10948,HSSC-990-000,3184,1
10949,HSSC990000,3184,2
10950,HSSC 990 000,3184,3
10951,STAFF,3184,7
10952,HSSC-995-000,3185,1
10953,HSSC995000,3185,2
10954,HSSC 995 000,3185,3
10955,STAFF,3185,7
10956,HSSC-999-000,3186,1
10957,HSSC999000,3186,2
10958,HSSC 999 000,3186,3
10959,STAFF,3186,7
10960,IMUN-508-001,3187,1
10961,IMUN508001,3187,2
10962,IMUN 508 001,3187,3
10963,253 FELSBURG/SULLIV,3187,7
10964,IMUN-605-001,3188,1
10965,IMUN605001,3188,2
10966,IMUN 605 001,3188,3
10967,253 SCOTT/TURKA,3188,7
10968,INSC-573-401,3189,1
10969,INSC573401,3189,2
10970,INSC 573 401,3189,3
10971,PSYC-609-401,3189,4
10972,PSYC609401,3189,5
10973,PSYC 609 401,3189,6
10974,140 NUSBAUM/GOLD,3189,7
10975,INSC-593-001,3190,1
10976,INSC593001,3190,2
10977,INSC 593 001,3190,3
10978,CRINO P,3190,7
10979,INSC-594-401,3191,1
10980,INSC594401,3191,2
10981,INSC 594 401,3191,3
10982,BE-520-401,3191,4
10983,BE520401,3191,5
10984,BE 520 401,3191,6
10985,FINKEL L,3191,7
10986,INSC-596-401,3192,1
10987,INSC596401,3192,2
10988,INSC 596 401,3192,3
10989,PHRM-510-401,3192,4
10990,PHRM510401,3192,5
10991,PHRM 510 401,3192,6
10992,THOMAS S,3192,7
10993,INSC-600-008,3193,1
10994,INSC600008,3193,2
10995,INSC 600 008,3193,3
10996,ABEL E,3193,7
10997,INSC-600-009,3194,1
10998,INSC600009,3194,2
10999,INSC 600 009,3194,3
11000,ABEL/BUCAN,3194,7
11001,INSC-600-010,3195,1
11002,INSC600010,3195,2
11003,INSC 600 010,3195,3
11004,KOLSON D,3195,7
11005,INSC-699-044,3196,1
11006,INSC699044,3196,2
11007,INSC 699 044,3196,3
11008,GRANATO M,3196,7
11009,INSC-699-074,3197,1
11010,INSC699074,3197,2
11011,INSC 699 074,3197,3
11012,CONTRERAS B,3197,7
11013,INSC-699-108,3198,1
11014,INSC699108,3198,2
11015,INSC 699 108,3198,3
11016,KOLSON D,3198,7
11017,INSC-699-115,3199,1
11018,INSC699115,3199,2
11019,INSC 699 115,3199,3
11020,BALASUBRAMANIAN,3199,7
11021,INSC-727-401,3200,1
11022,INSC727401,3200,2
11023,INSC 727 401,3200,3
11024,PSYC-727-401,3200,4
11025,PSYC727401,3200,5
11026,PSYC 727 401,3200,6
11027,ANDREWS-LABENSK,3200,7
11028,INSC-899-002,3201,1
11029,INSC899002,3201,2
11030,INSC 899 002,3201,3
11031,SCHMIDT M,3201,7
11032,INSC-899-006,3202,1
11033,INSC899006,3202,2
11034,INSC 899 006,3202,3
11035,ABEL E,3202,7
11036,INSC-899-010,3203,1
11037,INSC899010,3203,2
11038,INSC 899 010,3203,3
11039,NUSBAUM M,3203,7
11040,INSC-899-014,3204,1
11041,INSC899014,3204,2
11042,INSC 899 014,3204,3
11043,PALMER L,3204,7
11044,INSC-899-018,3205,1
11045,INSC899018,3205,2
11046,INSC 899 018,3205,3
11047,BALE T,3205,7
11048,INSC-899-021,3206,1
11049,INSC899021,3206,2
11050,INSC 899 021,3206,3
11051,BECK S,3206,7
11052,INSC-899-037,3207,1
11053,INSC899037,3207,2
11054,INSC 899 037,3207,3
11055,FRANK M,3207,7
11056,INSC-899-040,3208,1
11057,INSC899040,3208,2
11058,INSC 899 040,3208,3
11059,KAHANA M,3208,7
11060,INSC-899-042,3209,1
11061,INSC899042,3209,2
11062,INSC 899 042,3209,3
11063,GOLD J,3209,7
11064,INSC-899-066,3210,1
11065,INSC899066,3210,2
11066,INSC 899 066,3210,3
11067,ISCHIROPOULOS H,3210,7
11068,INSC-899-079,3211,1
11069,INSC899079,3211,2
11070,INSC 899 079,3211,3
11071,ISCHIROPOULOS H,3211,7
11072,INSC-899-081,3212,1
11073,INSC899081,3212,2
11074,INSC 899 081,3212,3
11075,NEUMAR R,3212,7
11076,INSC-899-083,3213,1
11077,INSC899083,3213,2
11078,INSC 899 083,3213,3
11079,DALVA M,3213,7
11080,INSC-899-096,3214,1
11081,INSC899096,3214,2
11082,INSC 899 096,3214,3
11083,THOMPSON-SCHILL,3214,7
11084,INSC-899-101,3215,1
11085,INSC899101,3215,2
11086,INSC 899 101,3215,3
11087,WOLFE J,3215,7
11088,INSC-899-108,3216,1
11089,INSC899108,3216,2
11090,INSC 899 108,3216,3
11091,KOLSON D,3216,7
11092,INSC-899-110,3217,1
11093,INSC899110,3217,2
11094,INSC 899 110,3217,3
11095,GUR R,3217,7
11096,INSC-899-112,3218,1
11097,INSC899112,3218,2
11098,INSC 899 112,3218,3
11099,KELZ M,3218,7
11100,INSC-995-040,3219,1
11101,INSC995040,3219,2
11102,INSC 995 040,3219,3
11103,KAHANA M,3219,7
11104,INSR-205-401,3220,1
11105,INSR205401,3220,2
11106,INSR 205 401,3220,3
11107,INSR-805-401,3220,4
11108,INSR805401,3220,5
11109,INSR 805 401,3220,6
11110,NINI/SMETT/MITC,3220,7
11111,INSR-205-402,3221,1
11112,INSR205402,3221,2
11113,INSR 205 402,3221,3
11114,INSR-805-402,3221,4
11115,INSR805402,3221,5
11116,INSR 805 402,3221,6
11117,G50 NINI/SMETT/MITC,3221,7
11118,INSR-205-403,3222,1
11119,INSR205403,3222,2
11120,INSR 205 403,3222,3
11121,INSR-805-403,3222,4
11122,INSR805403,3222,5
11123,INSR 805 403,3222,6
11124,NINI/SMETT/MITC,3222,7
11125,INSR-205-404,3223,1
11126,INSR205404,3223,2
11127,INSR 205 404,3223,3
11128,INSR-805-404,3223,4
11129,INSR805404,3223,5
11130,INSR 805 404,3223,6
11131,NINI/SMETT/MITC,3223,7
11132,INSR-210-401,3224,1
11133,INSR210401,3224,2
11134,INSR 210 401,3224,3
11135,INSR-835-401,3224,4
11136,INSR835401,3224,5
11137,INSR 835 401,3224,6
11138,KARTASHEVA A,3224,7
11139,INSR-222-401,3225,1
11140,INSR222401,3225,2
11141,INSR 222 401,3225,3
11142,INSR-823-401,3225,4
11143,INSR823401,3225,5
11144,INSR 823 401,3225,6
11145,HALLMAN G,3225,7
11146,INSR-232-401,3226,1
11147,INSR232401,3226,2
11148,INSR 232 401,3226,3
11149,INSR-827-401,3226,4
11150,INSR827401,3226,5
11151,INSR 827 401,3226,6
11152,LAMM-TENNANT J,3226,7
11153,INSR-252-401,3227,1
11154,INSR252401,3227,2
11155,INSR 252 401,3227,3
11156,INSR-830-401,3227,4
11157,INSR830401,3227,5
11158,INSR 830 401,3227,6
11159,LEMAIRE J,3227,7
11160,INSR-260-401,3228,1
11161,INSR260401,3228,2
11162,INSR 260 401,3228,3
11163,INSR-831-401,3228,4
11164,INSR831401,3228,5
11165,INSR 831 401,3228,6
11166,F36 LEMAIRE/TANG,3228,7
11167,INSR-299-000,3229,1
11168,INSR299000,3229,2
11169,INSR 299 000,3229,3
11170,STAFF,3229,7
11171,INSR-890-000,3230,1
11172,INSR890000,3230,2
11173,INSR 890 000,3230,3
11174,STAFF,3230,7
11175,INSR-899-000,3231,1
11176,INSR899000,3231,2
11177,INSR 899 000,3231,3
11178,STAFF,3231,7
11179,INSR-990-000,3232,1
11180,INSR990000,3232,2
11181,INSR 990 000,3232,3
11182,STAFF,3232,7
11183,INSR-995-000,3233,1
11184,INSR995000,3233,2
11185,INSR 995 000,3233,3
11186,STAFF,3233,7
11187,INSR-999-000,3234,1
11188,INSR999000,3234,2
11189,INSR 999 000,3234,3
11190,STAFF,3234,7
11191,INTR-101-001,3235,1
11192,INTR101001,3235,2
11193,INTR 101 001,3235,3
11194,NIS HINO T,3235,7
11195,INTR-199-000,3236,1
11196,INTR199000,3236,2
11197,INTR 199 000,3236,3
11198,STAFF,3236,7
11199,INTR-290-001,3237,1
11200,INTR290001,3237,2
11201,INTR 290 001,3237,3
11202,CARN EIRO C,3237,7
11203,INTR-301-301,3238,1
11204,INTR301301,3238,2
11205,INTR 301 301,3238,3
11206,NIS HINO T,3238,7
11207,INTR-391-301,3239,1
11208,INTR391301,3239,2
11209,INTR 391 301,3239,3
11210,JHA S,3239,7
11211,INTR-391-302,3240,1
11212,INTR391302,3240,2
11213,INTR 391 302,3240,3
11214,JHA S,3240,7
11215,INTR-391-303,3241,1
11216,INTR391303,3241,2
11217,INTR 391 303,3241,3
11218,CARN EIRO C,3241,7
11219,INTR-391-304,3242,1
11220,INTR391304,3242,2
11221,INTR 391 304,3242,3
11222,DOH ERTY E,3242,7
11223,INTR-399-000,3243,1
11224,INTR399000,3243,2
11225,INTR 399 000,3243,3
11226,STAFF,3243,7
11227,ITAL-100-301,3244,1
11228,ITAL100301,3244,2
11229,ITAL 100 301,3244,3
11230,PELLICONE F,3244,7
11231,ITAL-110-301,3245,1
11232,ITAL110301,3245,2
11233,ITAL 110 301,3245,3
11234,CATRICKES M,3245,7
11235,ITAL-112-301,3246,1
11236,ITAL112301,3246,2
11237,ITAL 112 301,3246,3
11238,MCFIE SIMONE H,3246,7
11239,ITAL-120-301,3247,1
11240,ITAL120301,3247,2
11241,ITAL 120 301,3247,3
11242,VALTERZA L,3247,7
11243,ITAL-120-302,3248,1
11244,ITAL120302,3248,2
11245,ITAL 120 302,3248,3
11246,JOHNSTON M,3248,7
11247,ITAL-120-303,3249,1
11248,ITAL120303,3249,2
11249,ITAL 120 303,3249,3
11250,JOHNSTON M,3249,7
11251,ITAL-120-304,3250,1
11252,ITAL120304,3250,2
11253,ITAL 120 304,3250,3
11254,MCFIE SIMONE H,3250,7
11255,ITAL-120-305,3251,1
11256,ITAL120305,3251,2
11257,ITAL 120 305,3251,3
11258,VALTERZA L,3251,7
11259,ITAL-130-301,3252,1
11260,ITAL130301,3252,2
11261,ITAL 130 301,3252,3
11262,CATRICKES M,3252,7
11263,ITAL-134-301,3253,1
11264,ITAL134301,3253,2
11265,ITAL 134 301,3253,3
11266,VENEZIANO BROCC,3253,7
11267,ITAL-140-301,3254,1
11268,ITAL140301,3254,2
11269,ITAL 140 301,3254,3
11270,CORRADI M,3254,7
11271,ITAL-140-302,3255,1
11272,ITAL140302,3255,2
11273,ITAL 140 302,3255,3
11274,VENEZIANO BROCC,3255,7
11275,ITAL-140-303,3256,1
11276,ITAL140303,3256,2
11277,ITAL 140 303,3256,3
11278,SERRA F,3256,7
11279,ITAL-140-304,3257,1
11280,ITAL140304,3257,2
11281,ITAL 140 304,3257,3
11282,CORRADI M,3257,7
11283,ITAL-180-301,3258,1
11284,ITAL180301,3258,2
11285,ITAL 180 301,3258,3
11286,STAFF,3258,7
11287,ITAL-202-301,3259,1
11288,ITAL202301,3259,2
11289,ITAL 202 301,3259,3
11290,CORRADI M,3259,7
11291,ITAL-203-301,3260,1
11292,ITAL203301,3260,2
11293,ITAL 203 301,3260,3
11294,BENINI S,3260,7
11295,ITAL-205-301,3261,1
11296,ITAL205301,3261,2
11297,ITAL 205 301,3261,3
11298,LONGO M,3261,7
11299,ITAL-300-301,3262,1
11300,ITAL300301,3262,2
11301,ITAL 300 301,3262,3
11302,JOHNSTON M,3262,7
11303,ITAL-398-000,3263,1
11304,ITAL398000,3263,2
11305,ITAL 398 000,3263,3
11306,STAFF,3263,7
11307,ITAL-399-000,3264,1
11308,ITAL399000,3264,2
11309,ITAL 399 000,3264,3
11310,STAFF,3264,7
11311,ITAL-499-000,3265,1
11312,ITAL499000,3265,2
11313,ITAL 499 000,3265,3
11314,STAFF,3265,7
11315,ITAL-800-000,3266,1
11316,ITAL800000,3266,2
11317,ITAL 800 000,3266,3
11318,STAFF,3266,7
11319,ITAL-995-000,3267,1
11320,ITAL995000,3267,2
11321,ITAL 995 000,3267,3
11322,STAFF,3267,7
11323,ITAL-999-000,3268,1
11324,ITAL999000,3268,2
11325,ITAL 999 000,3268,3
11326,STAFF,3268,7
11327,JPAN-012-001,3269,1
11328,JPAN012001,3269,2
11329,JPAN 012 001,3269,3
11330,TAKAMI T,3269,7
11331,JPAN-012-002,3270,1
11332,JPAN012002,3270,2
11333,JPAN 012 002,3270,3
11334,TAKAMI T,3270,7
11335,JPAN-012-004,3271,1
11336,JPAN012004,3271,2
11337,JPAN 012 004,3271,3
11338,SHERRY H,3271,7
11339,JPAN-022-001,3272,1
11340,JPAN022001,3272,2
11341,JPAN 022 001,3272,3
11342,IWASAKI K,3272,7
11343,JPAN-112-001,3273,1
11344,JPAN112001,3273,2
11345,JPAN 112 001,3273,3
11346,CHAPMAN M,3273,7
11347,JPAN-112-002,3274,1
11348,JPAN112002,3274,2
11349,JPAN 112 002,3274,3
11350,CHAPMAN M,3274,7
11351,JPAN-112-003,3275,1
11352,JPAN112003,3275,2
11353,JPAN 112 003,3275,3
11354,DOUGLAS A,3275,7
11355,JPAN-212-001,3276,1
11356,JPAN212001,3276,2
11357,JPAN 212 001,3276,3
11358,DOUGLAS A,3276,7
11359,JPAN-212-002,3277,1
11360,JPAN212002,3277,2
11361,JPAN 212 002,3277,3
11362,DOUGLAS A,3277,7
11363,JPAN-312-001,3278,1
11364,JPAN312001,3278,2
11365,JPAN 312 001,3278,3
11366,SHERRY H,3278,7
11367,JPAN-382-680,3279,1
11368,JPAN382680,3279,2
11369,JPAN 382 680,3279,3
11370,TAKAMI T,3279,7
11371,JPAN-412-001,3280,1
11372,JPAN412001,3280,2
11373,JPAN 412 001,3280,3
11374,HARRINGTON L,3280,7
11375,JPAN-482-680,3281,1
11376,JPAN482680,3281,2
11377,JPAN 482 680,3281,3
11378,CHAPMAN M,3281,7
11379,JWST-032-401,3282,1
11380,JWST032401,3282,2
11381,JWST 032 401,3282,3
11382,YDSH-102-401 YDSH-502-401,3282,4
11383,YDSH102401 YDSH502401,3282,5
11384,YDSH 102 401 YDSH 502 401,3282,6
11385,HELLERSTEIN K,3282,7
11386,JWST-034-401,3283,1
11387,JWST034401,3283,2
11388,JWST 034 401,3283,3
11389,YDSH-104-401 YDSH-504-401,3283,4
11390,YDSH104401 YDSH504401,3283,5
11391,YDSH 104 401 YDSH 504 401,3283,6
11392,BOTWINIK A,3283,7
11393,JWST-102-401,3284,1
11394,JWST102401,3284,2
11395,JWST 102 401,3284,3
11396,COML-282-401 NELC-159-401,3284,4
11397,COML282401 NELC159401,3284,5
11398,COML 282 401 NELC 159 401,3284,6
11399,GOLD N,3284,7
11400,JWST-126-401,3285,1
11401,JWST126401,3285,2
11402,JWST 126 401,3285,3
11403,NELC-186-401 RELS-126-401,3285,4
11404,NELC186401 RELS126401,3285,5
11405,NELC 186 401 RELS 126 401,3285,6
11406,FISHMAN T,3285,7
11407,JWST-199-000,3286,1
11408,JWST199000,3286,2
11409,JWST 199 000,3286,3
11410,STAFF,3286,7
11411,JWST-232-680,3287,1
11412,JWST232680,3287,2
11413,JWST 232 680,3287,3
11414,ROML-120-680,3287,4
11415,ROML120680,3287,5
11416,ROML 120 680,3287,6
11417,BRAVERMAN D,3287,7
